lotid,slotid,shot_x,shot_y,item,value
E33462,7,2,2,misalign_30,99999
E33462,7,2,2,misalign_20,99999
E33462,7,2,2,misalign_10,52
E33462,7,2,2,misalign_0,89
E33462,7,2,2,misalign_-10,49
E33462,7,2,2,misalign_-20,99999
E33462,7,2,2,misalign_-30,99999
E39923,23,7,2,misalign_30,99999
E39923,23,7,2,misalign_20,10
E39923,23,7,2,misalign_10,98
E39923,23,7,2,misalign_0,29
E39923,23,7,2,misalign_-10,99999
E39923,23,7,2,misalign_-20,99999
E39923,23,7,2,misalign_-30,99999
E39923,3,2,4,misalign_30,99999
E39923,3,2,4,misalign_20,99999
E39923,3,2,4,misalign_10,78
E39923,3,2,4,misalign_0,18
E39923,3,2,4,misalign_-10,92
E39923,3,2,4,misalign_-20,43
E39923,3,2,4,misalign_-30,99999
E39923,13,4,1,misalign_30,99999
E39923,13,4,1,misalign_20,99999
E39923,13,4,1,misalign_10,99999
E39923,13,4,1,misalign_0,41
E39923,13,4,1,misalign_-10,32
E39923,13,4,1,misalign_-20,99999
E39923,13,4,1,misalign_-30,99999
E39923,9,6,3,misalign_30,99999
E39923,9,6,3,misalign_20,99999
E39923,9,6,3,misalign_10,48
E39923,9,6,3,misalign_0,61
E39923,9,6,3,misalign_-10,53
E39923,9,6,3,misalign_-20,99999
E39923,9,6,3,misalign_-30,99999
E64217,23,1,3,misalign_30,99999
E64217,23,1,3,misalign_20,99999
E64217,23,1,3,misalign_10,50
E64217,23,1,3,misalign_0,88
E64217,23,1,3,misalign_-10,55
E64217,23,1,3,misalign_-20,99999
E64217,23,1,3,misalign_-30,99999
E33462,7,2,4,misalign_30,99999
E33462,7,2,4,misalign_20,99999
E33462,7,2,4,misalign_10,72
E33462,7,2,4,misalign_0,79
E33462,7,2,4,misalign_-10,15
E33462,7,2,4,misalign_-20,49
E33462,7,2,4,misalign_-30,99999
E33462,17,4,1,misalign_30,99999
E33462,17,4,1,misalign_20,99999
E33462,17,4,1,misalign_10,43
E33462,17,4,1,misalign_0,30
E33462,17,4,1,misalign_-10,76
E33462,17,4,1,misalign_-20,99999
E33462,17,4,1,misalign_-30,99999
E33462,16,7,2,misalign_30,99999
E33462,16,7,2,misalign_20,35
E33462,16,7,2,misalign_10,22
E33462,16,7,2,misalign_0,86
E33462,16,7,2,misalign_-10,49
E33462,16,7,2,misalign_-20,99999
E33462,16,7,2,misalign_-30,99999
E39923,17,2,4,misalign_30,42
E39923,17,2,4,misalign_20,31
E39923,17,2,4,misalign_10,50
E39923,17,2,4,misalign_0,41
E39923,17,2,4,misalign_-10,99999
E39923,17,2,4,misalign_-20,99999
E39923,17,2,4,misalign_-30,99999
E64217,21,4,3,misalign_30,99999
E64217,21,4,3,misalign_20,99999
E64217,21,4,3,misalign_10,2
E64217,21,4,3,misalign_0,16
E64217,21,4,3,misalign_-10,86
E64217,21,4,3,misalign_-20,99999
E64217,21,4,3,misalign_-30,99999
E33462,6,1,3,misalign_30,99999
E33462,6,1,3,misalign_20,99999
E33462,6,1,3,misalign_10,74
E33462,6,1,3,misalign_0,37
E33462,6,1,3,misalign_-10,99999
E33462,6,1,3,misalign_-20,99999
E33462,6,1,3,misalign_-30,99999
E39923,10,2,2,misalign_30,99999
E39923,10,2,2,misalign_20,82
E39923,10,2,2,misalign_10,35
E39923,10,2,2,misalign_0,82
E39923,10,2,2,misalign_-10,38
E39923,10,2,2,misalign_-20,5
E39923,10,2,2,misalign_-30,99999
E43313,8,5,4,misalign_30,99999
E43313,8,5,4,misalign_20,99999
E43313,8,5,4,misalign_10,99999
E43313,8,5,4,misalign_0,92
E43313,8,5,4,misalign_-10,88
E43313,8,5,4,misalign_-20,63
E43313,8,5,4,misalign_-30,99999
E33462,7,5,4,misalign_30,99999
E33462,7,5,4,misalign_20,99999
E33462,7,5,4,misalign_10,76
E33462,7,5,4,misalign_0,32
E33462,7,5,4,misalign_-10,7
E33462,7,5,4,misalign_-20,99999
E33462,7,5,4,misalign_-30,99999
E64217,5,2,2,misalign_30,99999
E64217,5,2,2,misalign_20,99999
E64217,5,2,2,misalign_10,99999
E64217,5,2,2,misalign_0,50
E64217,5,2,2,misalign_-10,39
E64217,5,2,2,misalign_-20,41
E64217,5,2,2,misalign_-30,99999
E39923,16,2,2,misalign_30,99999
E39923,16,2,2,misalign_20,13
E39923,16,2,2,misalign_10,75
E39923,16,2,2,misalign_0,12
E39923,16,2,2,misalign_-10,99999
E39923,16,2,2,misalign_-20,99999
E39923,16,2,2,misalign_-30,99999
E43313,15,7,2,misalign_30,99999
E43313,15,7,2,misalign_20,99999
E43313,15,7,2,misalign_10,9
E43313,15,7,2,misalign_0,48
E43313,15,7,2,misalign_-10,72
E43313,15,7,2,misalign_-20,99999
E43313,15,7,2,misalign_-30,99999
E39923,21,4,1,misalign_30,99999
E39923,21,4,1,misalign_20,99999
E39923,21,4,1,misalign_10,85
E39923,21,4,1,misalign_0,79
E39923,21,4,1,misalign_-10,52
E39923,21,4,1,misalign_-20,99999
E39923,21,4,1,misalign_-30,99999
E33462,18,2,4,misalign_30,99999
E33462,18,2,4,misalign_20,30
E33462,18,2,4,misalign_10,67
E33462,18,2,4,misalign_0,21
E33462,18,2,4,misalign_-10,99999
E33462,18,2,4,misalign_-20,99999
E33462,18,2,4,misalign_-30,99999
E64217,25,1,3,misalign_30,99999
E64217,25,1,3,misalign_20,99999
E64217,25,1,3,misalign_10,99999
E64217,25,1,3,misalign_0,2
E64217,25,1,3,misalign_-10,24
E64217,25,1,3,misalign_-20,16
E64217,25,1,3,misalign_-30,2
E39923,22,2,4,misalign_30,99999
E39923,22,2,4,misalign_20,99999
E39923,22,2,4,misalign_10,99999
E39923,22,2,4,misalign_0,63
E39923,22,2,4,misalign_-10,99999
E39923,22,2,4,misalign_-20,99999
E39923,22,2,4,misalign_-30,99999
E33462,2,4,3,misalign_30,99999
E33462,2,4,3,misalign_20,99999
E33462,2,4,3,misalign_10,78
E33462,2,4,3,misalign_0,55
E33462,2,4,3,misalign_-10,60
E33462,2,4,3,misalign_-20,99999
E33462,2,4,3,misalign_-30,99999
E39923,12,6,3,misalign_30,99999
E39923,12,6,3,misalign_20,45
E39923,12,6,3,misalign_10,29
E39923,12,6,3,misalign_0,3
E39923,12,6,3,misalign_-10,99999
E39923,12,6,3,misalign_-20,99999
E39923,12,6,3,misalign_-30,99999
E39923,17,4,3,misalign_30,99999
E39923,17,4,3,misalign_20,99999
E39923,17,4,3,misalign_10,54
E39923,17,4,3,misalign_0,5
E39923,17,4,3,misalign_-10,34
E39923,17,4,3,misalign_-20,99999
E39923,17,4,3,misalign_-30,99999
E39923,8,2,2,misalign_30,99999
E39923,8,2,2,misalign_20,99999
E39923,8,2,2,misalign_10,20
E39923,8,2,2,misalign_0,7
E39923,8,2,2,misalign_-10,27
E39923,8,2,2,misalign_-20,99999
E39923,8,2,2,misalign_-30,99999
E39923,21,6,3,misalign_30,99999
E39923,21,6,3,misalign_20,99999
E39923,21,6,3,misalign_10,99999
E39923,21,6,3,misalign_0,98
E39923,21,6,3,misalign_-10,13
E39923,21,6,3,misalign_-20,96
E39923,21,6,3,misalign_-30,99999
E39923,15,4,1,misalign_30,99999
E39923,15,4,1,misalign_20,99999
E39923,15,4,1,misalign_10,58
E39923,15,4,1,misalign_0,36
E39923,15,4,1,misalign_-10,19
E39923,15,4,1,misalign_-20,99999
E39923,15,4,1,misalign_-30,99999
E64217,20,5,4,misalign_30,99999
E64217,20,5,4,misalign_20,99999
E64217,20,5,4,misalign_10,67
E64217,20,5,4,misalign_0,43
E64217,20,5,4,misalign_-10,42
E64217,20,5,4,misalign_-20,99999
E64217,20,5,4,misalign_-30,99999
E39923,6,1,3,misalign_30,99999
E39923,6,1,3,misalign_20,99999
E39923,6,1,3,misalign_10,99999
E39923,6,1,3,misalign_0,81
E39923,6,1,3,misalign_-10,39
E39923,6,1,3,misalign_-20,16
E39923,6,1,3,misalign_-30,99999
E64217,1,7,2,misalign_30,99999
E64217,1,7,2,misalign_20,99999
E64217,1,7,2,misalign_10,99999
E64217,1,7,2,misalign_0,11
E64217,1,7,2,misalign_-10,98
E64217,1,7,2,misalign_-20,94
E64217,1,7,2,misalign_-30,99999
E33462,24,6,3,misalign_30,99999
E33462,24,6,3,misalign_20,99999
E33462,24,6,3,misalign_10,46
E33462,24,6,3,misalign_0,56
E33462,24,6,3,misalign_-10,20
E33462,24,6,3,misalign_-20,99999
E33462,24,6,3,misalign_-30,99999
E39923,18,2,4,misalign_30,99999
E39923,18,2,4,misalign_20,99999
E39923,18,2,4,misalign_10,80
E39923,18,2,4,misalign_0,27
E39923,18,2,4,misalign_-10,36
E39923,18,2,4,misalign_-20,99999
E39923,18,2,4,misalign_-30,99999
E33462,3,4,3,misalign_30,99999
E33462,3,4,3,misalign_20,99999
E33462,3,4,3,misalign_10,75
E33462,3,4,3,misalign_0,9
E33462,3,4,3,misalign_-10,97
E33462,3,4,3,misalign_-20,99999
E33462,3,4,3,misalign_-30,99999
E64217,24,6,3,misalign_30,99999
E64217,24,6,3,misalign_20,99999
E64217,24,6,3,misalign_10,99999
E64217,24,6,3,misalign_0,28
E64217,24,6,3,misalign_-10,40
E64217,24,6,3,misalign_-20,29
E64217,24,6,3,misalign_-30,99999
E39923,21,5,4,misalign_30,99999
E39923,21,5,4,misalign_20,86
E39923,21,5,4,misalign_10,72
E39923,21,5,4,misalign_0,46
E39923,21,5,4,misalign_-10,58
E39923,21,5,4,misalign_-20,9
E39923,21,5,4,misalign_-30,99999
E39923,21,2,2,misalign_30,99999
E39923,21,2,2,misalign_20,99999
E39923,21,2,2,misalign_10,99999
E39923,21,2,2,misalign_0,98
E39923,21,2,2,misalign_-10,55
E39923,21,2,2,misalign_-20,43
E39923,21,2,2,misalign_-30,99999
E33462,7,1,3,misalign_30,99999
E33462,7,1,3,misalign_20,75
E33462,7,1,3,misalign_10,39
E33462,7,1,3,misalign_0,85
E33462,7,1,3,misalign_-10,68
E33462,7,1,3,misalign_-20,91
E33462,7,1,3,misalign_-30,99999
E64217,12,5,4,misalign_30,99999
E64217,12,5,4,misalign_20,99999
E64217,12,5,4,misalign_10,71
E64217,12,5,4,misalign_0,44
E64217,12,5,4,misalign_-10,51
E64217,12,5,4,misalign_-20,99999
E64217,12,5,4,misalign_-30,99999
E33462,3,6,3,misalign_30,99999
E33462,3,6,3,misalign_20,99999
E33462,3,6,3,misalign_10,89
E33462,3,6,3,misalign_0,37
E33462,3,6,3,misalign_-10,52
E33462,3,6,3,misalign_-20,62
E33462,3,6,3,misalign_-30,99999
E39923,8,5,4,misalign_30,99999
E39923,8,5,4,misalign_20,80
E39923,8,5,4,misalign_10,43
E39923,8,5,4,misalign_0,84
E39923,8,5,4,misalign_-10,62
E39923,8,5,4,misalign_-20,99999
E39923,8,5,4,misalign_-30,99999
E64217,4,7,2,misalign_30,99999
E64217,4,7,2,misalign_20,56
E64217,4,7,2,misalign_10,58
E64217,4,7,2,misalign_0,68
E64217,4,7,2,misalign_-10,81
E64217,4,7,2,misalign_-20,15
E64217,4,7,2,misalign_-30,99999
E43313,25,4,1,misalign_30,99999
E43313,25,4,1,misalign_20,99999
E43313,25,4,1,misalign_10,52
E43313,25,4,1,misalign_0,51
E43313,25,4,1,misalign_-10,9
E43313,25,4,1,misalign_-20,88
E43313,25,4,1,misalign_-30,99
E39923,18,7,2,misalign_30,99999
E39923,18,7,2,misalign_20,99999
E39923,18,7,2,misalign_10,56
E39923,18,7,2,misalign_0,62
E39923,18,7,2,misalign_-10,40
E39923,18,7,2,misalign_-20,99999
E39923,18,7,2,misalign_-30,99999
E39923,5,4,3,misalign_30,99999
E39923,5,4,3,misalign_20,48
E39923,5,4,3,misalign_10,70
E39923,5,4,3,misalign_0,78
E39923,5,4,3,misalign_-10,99999
E39923,5,4,3,misalign_-20,99999
E39923,5,4,3,misalign_-30,99999
E39923,13,2,2,misalign_30,99999
E39923,13,2,2,misalign_20,99999
E39923,13,2,2,misalign_10,99999
E39923,13,2,2,misalign_0,51
E39923,13,2,2,misalign_-10,6
E39923,13,2,2,misalign_-20,99999
E39923,13,2,2,misalign_-30,99999
E39923,19,2,2,misalign_30,99999
E39923,19,2,2,misalign_20,68
E39923,19,2,2,misalign_10,65
E39923,19,2,2,misalign_0,80
E39923,19,2,2,misalign_-10,56
E39923,19,2,2,misalign_-20,55
E39923,19,2,2,misalign_-30,99999
E33462,5,2,4,misalign_30,99999
E33462,5,2,4,misalign_20,99999
E33462,5,2,4,misalign_10,3
E33462,5,2,4,misalign_0,84
E33462,5,2,4,misalign_-10,58
E33462,5,2,4,misalign_-20,99999
E33462,5,2,4,misalign_-30,99999
E39923,11,5,4,misalign_30,99999
E39923,11,5,4,misalign_20,13
E39923,11,5,4,misalign_10,35
E39923,11,5,4,misalign_0,36
E39923,11,5,4,misalign_-10,99999
E39923,11,5,4,misalign_-20,99999
E39923,11,5,4,misalign_-30,99999
E43313,21,7,2,misalign_30,99999
E43313,21,7,2,misalign_20,86
E43313,21,7,2,misalign_10,63
E43313,21,7,2,misalign_0,43
E43313,21,7,2,misalign_-10,99999
E43313,21,7,2,misalign_-20,99999
E43313,21,7,2,misalign_-30,99999
E64217,12,2,4,misalign_30,99999
E64217,12,2,4,misalign_20,99999
E64217,12,2,4,misalign_10,99999
E64217,12,2,4,misalign_0,14
E64217,12,2,4,misalign_-10,86
E64217,12,2,4,misalign_-20,82
E64217,12,2,4,misalign_-30,99999
E39923,7,2,4,misalign_30,99999
E39923,7,2,4,misalign_20,99999
E39923,7,2,4,misalign_10,49
E39923,7,2,4,misalign_0,3
E39923,7,2,4,misalign_-10,25
E39923,7,2,4,misalign_-20,99999
E39923,7,2,4,misalign_-30,99999
E43313,23,2,2,misalign_30,99999
E43313,23,2,2,misalign_20,99999
E43313,23,2,2,misalign_10,99999
E43313,23,2,2,misalign_0,99999
E43313,23,2,2,misalign_-10,39
E43313,23,2,2,misalign_-20,46
E43313,23,2,2,misalign_-30,61
E33462,14,4,3,misalign_30,99999
E33462,14,4,3,misalign_20,99999
E33462,14,4,3,misalign_10,96
E33462,14,4,3,misalign_0,66
E33462,14,4,3,misalign_-10,52
E33462,14,4,3,misalign_-20,99999
E33462,14,4,3,misalign_-30,99999
E39923,20,7,2,misalign_30,99999
E39923,20,7,2,misalign_20,99999
E39923,20,7,2,misalign_10,90
E39923,20,7,2,misalign_0,52
E39923,20,7,2,misalign_-10,73
E39923,20,7,2,misalign_-20,99999
E39923,20,7,2,misalign_-30,99999
E33462,15,5,4,misalign_30,99999
E33462,15,5,4,misalign_20,33
E33462,15,5,4,misalign_10,50
E33462,15,5,4,misalign_0,8
E33462,15,5,4,misalign_-10,99999
E33462,15,5,4,misalign_-20,99999
E33462,15,5,4,misalign_-30,99999
E43313,2,5,4,misalign_30,99999
E43313,2,5,4,misalign_20,99999
E43313,2,5,4,misalign_10,73
E43313,2,5,4,misalign_0,99
E43313,2,5,4,misalign_-10,25
E43313,2,5,4,misalign_-20,99999
E43313,2,5,4,misalign_-30,99999
E64217,23,7,2,misalign_30,99999
E64217,23,7,2,misalign_20,99999
E64217,23,7,2,misalign_10,23
E64217,23,7,2,misalign_0,87
E64217,23,7,2,misalign_-10,64
E64217,23,7,2,misalign_-20,99999
E64217,23,7,2,misalign_-30,99999
E64217,12,2,2,misalign_30,99999
E64217,12,2,2,misalign_20,8
E64217,12,2,2,misalign_10,29
E64217,12,2,2,misalign_0,12
E64217,12,2,2,misalign_-10,99999
E64217,12,2,2,misalign_-20,99999
E64217,12,2,2,misalign_-30,99999
E43313,19,6,3,misalign_30,99999
E43313,19,6,3,misalign_20,87
E43313,19,6,3,misalign_10,71
E43313,19,6,3,misalign_0,8
E43313,19,6,3,misalign_-10,99999
E43313,19,6,3,misalign_-20,99999
E43313,19,6,3,misalign_-30,99999
E64217,8,6,3,misalign_30,99999
E64217,8,6,3,misalign_20,99999
E64217,8,6,3,misalign_10,96
E64217,8,6,3,misalign_0,77
E64217,8,6,3,misalign_-10,53
E64217,8,6,3,misalign_-20,99999
E64217,8,6,3,misalign_-30,99999
E64217,20,4,3,misalign_30,99999
E64217,20,4,3,misalign_20,99999
E64217,20,4,3,misalign_10,93
E64217,20,4,3,misalign_0,48
E64217,20,4,3,misalign_-10,71
E64217,20,4,3,misalign_-20,99
E64217,20,4,3,misalign_-30,99999
E43313,23,2,4,misalign_30,99999
E43313,23,2,4,misalign_20,99999
E43313,23,2,4,misalign_10,3
E43313,23,2,4,misalign_0,55
E43313,23,2,4,misalign_-10,95
E43313,23,2,4,misalign_-20,74
E43313,23,2,4,misalign_-30,99999
E43313,3,1,3,misalign_30,99999
E43313,3,1,3,misalign_20,42
E43313,3,1,3,misalign_10,39
E43313,3,1,3,misalign_0,96
E43313,3,1,3,misalign_-10,99999
E43313,3,1,3,misalign_-20,99999
E43313,3,1,3,misalign_-30,99999
E33462,15,1,3,misalign_30,99999
E33462,15,1,3,misalign_20,51
E33462,15,1,3,misalign_10,89
E33462,15,1,3,misalign_0,33
E33462,15,1,3,misalign_-10,54
E33462,15,1,3,misalign_-20,45
E33462,15,1,3,misalign_-30,99999
E64217,19,7,2,misalign_30,99999
E64217,19,7,2,misalign_20,99999
E64217,19,7,2,misalign_10,40
E64217,19,7,2,misalign_0,53
E64217,19,7,2,misalign_-10,22
E64217,19,7,2,misalign_-20,17
E64217,19,7,2,misalign_-30,99999
E64217,14,2,2,misalign_30,99999
E64217,14,2,2,misalign_20,99999
E64217,14,2,2,misalign_10,42
E64217,14,2,2,misalign_0,76
E64217,14,2,2,misalign_-10,73
E64217,14,2,2,misalign_-20,99999
E64217,14,2,2,misalign_-30,99999
E43313,16,7,2,misalign_30,99999
E43313,16,7,2,misalign_20,99999
E43313,16,7,2,misalign_10,18
E43313,16,7,2,misalign_0,25
E43313,16,7,2,misalign_-10,78
E43313,16,7,2,misalign_-20,99999
E43313,16,7,2,misalign_-30,99999
E64217,22,7,2,misalign_30,99999
E64217,22,7,2,misalign_20,33
E64217,22,7,2,misalign_10,12
E64217,22,7,2,misalign_0,42
E64217,22,7,2,misalign_-10,99999
E64217,22,7,2,misalign_-20,99999
E64217,22,7,2,misalign_-30,99999
E43313,9,5,4,misalign_30,99999
E43313,9,5,4,misalign_20,12
E43313,9,5,4,misalign_10,19
E43313,9,5,4,misalign_0,38
E43313,9,5,4,misalign_-10,91
E43313,9,5,4,misalign_-20,74
E43313,9,5,4,misalign_-30,99999
E43313,15,1,3,misalign_30,99999
E43313,15,1,3,misalign_20,51
E43313,15,1,3,misalign_10,54
E43313,15,1,3,misalign_0,42
E43313,15,1,3,misalign_-10,14
E43313,15,1,3,misalign_-20,99999
E43313,15,1,3,misalign_-30,99999
E33462,25,4,1,misalign_30,99999
E33462,25,4,1,misalign_20,69
E33462,25,4,1,misalign_10,93
E33462,25,4,1,misalign_0,86
E33462,25,4,1,misalign_-10,12
E33462,25,4,1,misalign_-20,2
E33462,25,4,1,misalign_-30,99999
E39923,25,7,2,misalign_30,99999
E39923,25,7,2,misalign_20,99999
E39923,25,7,2,misalign_10,67
E39923,25,7,2,misalign_0,33
E39923,25,7,2,misalign_-10,27
E39923,25,7,2,misalign_-20,40
E39923,25,7,2,misalign_-30,99999
E33462,17,1,3,misalign_30,99999
E33462,17,1,3,misalign_20,99999
E33462,17,1,3,misalign_10,88
E33462,17,1,3,misalign_0,2
E33462,17,1,3,misalign_-10,75
E33462,17,1,3,misalign_-20,77
E33462,17,1,3,misalign_-30,99999
E64217,11,2,4,misalign_30,99999
E64217,11,2,4,misalign_20,85
E64217,11,2,4,misalign_10,48
E64217,11,2,4,misalign_0,75
E64217,11,2,4,misalign_-10,99999
E64217,11,2,4,misalign_-20,99999
E64217,11,2,4,misalign_-30,99999
E64217,18,1,3,misalign_30,99999
E64217,18,1,3,misalign_20,99999
E64217,18,1,3,misalign_10,11
E64217,18,1,3,misalign_0,58
E64217,18,1,3,misalign_-10,48
E64217,18,1,3,misalign_-20,99999
E64217,18,1,3,misalign_-30,99999
E43313,25,4,3,misalign_30,99999
E43313,25,4,3,misalign_20,25
E43313,25,4,3,misalign_10,30
E43313,25,4,3,misalign_0,99
E43313,25,4,3,misalign_-10,73
E43313,25,4,3,misalign_-20,99999
E43313,25,4,3,misalign_-30,99999
E43313,7,4,3,misalign_30,99999
E43313,7,4,3,misalign_20,48
E43313,7,4,3,misalign_10,92
E43313,7,4,3,misalign_0,41
E43313,7,4,3,misalign_-10,96
E43313,7,4,3,misalign_-20,99999
E43313,7,4,3,misalign_-30,99999
E43313,9,1,3,misalign_30,99999
E43313,9,1,3,misalign_20,99999
E43313,9,1,3,misalign_10,54
E43313,9,1,3,misalign_0,5
E43313,9,1,3,misalign_-10,83
E43313,9,1,3,misalign_-20,99999
E43313,9,1,3,misalign_-30,99999
E64217,17,4,1,misalign_30,99999
E64217,17,4,1,misalign_20,99999
E64217,17,4,1,misalign_10,94
E64217,17,4,1,misalign_0,21
E64217,17,4,1,misalign_-10,30
E64217,17,4,1,misalign_-20,99999
E64217,17,4,1,misalign_-30,99999
E39923,15,1,3,misalign_30,99999
E39923,15,1,3,misalign_20,98
E39923,15,1,3,misalign_10,15
E39923,15,1,3,misalign_0,85
E39923,15,1,3,misalign_-10,90
E39923,15,1,3,misalign_-20,12
E39923,15,1,3,misalign_-30,99999
E33462,10,7,2,misalign_30,99999
E33462,10,7,2,misalign_20,99999
E33462,10,7,2,misalign_10,51
E33462,10,7,2,misalign_0,68
E33462,10,7,2,misalign_-10,26
E33462,10,7,2,misalign_-20,64
E33462,10,7,2,misalign_-30,99999
E43313,25,2,4,misalign_30,99999
E43313,25,2,4,misalign_20,99999
E43313,25,2,4,misalign_10,16
E43313,25,2,4,misalign_0,99
E43313,25,2,4,misalign_-10,77
E43313,25,2,4,misalign_-20,41
E43313,25,2,4,misalign_-30,99999
E64217,24,5,4,misalign_30,99999
E64217,24,5,4,misalign_20,99999
E64217,24,5,4,misalign_10,82
E64217,24,5,4,misalign_0,34
E64217,24,5,4,misalign_-10,94
E64217,24,5,4,misalign_-20,18
E64217,24,5,4,misalign_-30,99999
E43313,7,6,3,misalign_30,99999
E43313,7,6,3,misalign_20,99999
E43313,7,6,3,misalign_10,83
E43313,7,6,3,misalign_0,81
E43313,7,6,3,misalign_-10,18
E43313,7,6,3,misalign_-20,47
E43313,7,6,3,misalign_-30,99999
E43313,4,4,3,misalign_30,99999
E43313,4,4,3,misalign_20,69
E43313,4,4,3,misalign_10,69
E43313,4,4,3,misalign_0,87
E43313,4,4,3,misalign_-10,45
E43313,4,4,3,misalign_-20,99999
E43313,4,4,3,misalign_-30,99999
E64217,2,7,2,misalign_30,99999
E64217,2,7,2,misalign_20,97
E64217,2,7,2,misalign_10,91
E64217,2,7,2,misalign_0,29
E64217,2,7,2,misalign_-10,99999
E64217,2,7,2,misalign_-20,99999
E64217,2,7,2,misalign_-30,99999
E64217,4,6,3,misalign_30,99999
E64217,4,6,3,misalign_20,48
E64217,4,6,3,misalign_10,88
E64217,4,6,3,misalign_0,30
E64217,4,6,3,misalign_-10,44
E64217,4,6,3,misalign_-20,76
E64217,4,6,3,misalign_-30,99999
E39923,7,5,4,misalign_30,99999
E39923,7,5,4,misalign_20,99999
E39923,7,5,4,misalign_10,61
E39923,7,5,4,misalign_0,74
E39923,7,5,4,misalign_-10,94
E39923,7,5,4,misalign_-20,99999
E39923,7,5,4,misalign_-30,99999
E33462,4,7,2,misalign_30,99999
E33462,4,7,2,misalign_20,40
E33462,4,7,2,misalign_10,22
E33462,4,7,2,misalign_0,15
E33462,4,7,2,misalign_-10,46
E33462,4,7,2,misalign_-20,7
E33462,4,7,2,misalign_-30,99999
E33462,3,5,4,misalign_30,99999
E33462,3,5,4,misalign_20,99999
E33462,3,5,4,misalign_10,72
E33462,3,5,4,misalign_0,40
E33462,3,5,4,misalign_-10,69
E33462,3,5,4,misalign_-20,17
E33462,3,5,4,misalign_-30,99999
E43313,18,2,4,misalign_30,99999
E43313,18,2,4,misalign_20,99999
E43313,18,2,4,misalign_10,99999
E43313,18,2,4,misalign_0,72
E43313,18,2,4,misalign_-10,7
E43313,18,2,4,misalign_-20,51
E43313,18,2,4,misalign_-30,99999
E43313,17,4,1,misalign_30,99999
E43313,17,4,1,misalign_20,76
E43313,17,4,1,misalign_10,36
E43313,17,4,1,misalign_0,19
E43313,17,4,1,misalign_-10,58
E43313,17,4,1,misalign_-20,99999
E43313,17,4,1,misalign_-30,99999
E39923,7,1,3,misalign_30,99999
E39923,7,1,3,misalign_20,99999
E39923,7,1,3,misalign_10,78
E39923,7,1,3,misalign_0,77
E39923,7,1,3,misalign_-10,7
E39923,7,1,3,misalign_-20,99999
E39923,7,1,3,misalign_-30,99999
E33462,24,5,4,misalign_30,99999
E33462,24,5,4,misalign_20,99999
E33462,24,5,4,misalign_10,64
E33462,24,5,4,misalign_0,69
E33462,24,5,4,misalign_-10,64
E33462,24,5,4,misalign_-20,99999
E33462,24,5,4,misalign_-30,99999
E39923,15,2,4,misalign_30,99999
E39923,15,2,4,misalign_20,24
E39923,15,2,4,misalign_10,28
E39923,15,2,4,misalign_0,86
E39923,15,2,4,misalign_-10,99999
E39923,15,2,4,misalign_-20,99999
E39923,15,2,4,misalign_-30,99999
E43313,24,2,2,misalign_30,99999
E43313,24,2,2,misalign_20,59
E43313,24,2,2,misalign_10,87
E43313,24,2,2,misalign_0,46
E43313,24,2,2,misalign_-10,27
E43313,24,2,2,misalign_-20,68
E43313,24,2,2,misalign_-30,99999
E64217,4,5,4,misalign_30,99999
E64217,4,5,4,misalign_20,99999
E64217,4,5,4,misalign_10,4
E64217,4,5,4,misalign_0,56
E64217,4,5,4,misalign_-10,52
E64217,4,5,4,misalign_-20,99999
E64217,4,5,4,misalign_-30,99999
E39923,23,2,2,misalign_30,99999
E39923,23,2,2,misalign_20,99999
E39923,23,2,2,misalign_10,87
E39923,23,2,2,misalign_0,19
E39923,23,2,2,misalign_-10,88
E39923,23,2,2,misalign_-20,99999
E39923,23,2,2,misalign_-30,99999
E33462,20,4,1,misalign_30,99999
E33462,20,4,1,misalign_20,50
E33462,20,4,1,misalign_10,5
E33462,20,4,1,misalign_0,22
E33462,20,4,1,misalign_-10,60
E33462,20,4,1,misalign_-20,60
E33462,20,4,1,misalign_-30,99999
E64217,13,5,4,misalign_30,99999
E64217,13,5,4,misalign_20,99999
E64217,13,5,4,misalign_10,85
E64217,13,5,4,misalign_0,75
E64217,13,5,4,misalign_-10,40
E64217,13,5,4,misalign_-20,99999
E64217,13,5,4,misalign_-30,99999
E39923,10,4,1,misalign_30,99999
E39923,10,4,1,misalign_20,99999
E39923,10,4,1,misalign_10,99999
E39923,10,4,1,misalign_0,47
E39923,10,4,1,misalign_-10,53
E39923,10,4,1,misalign_-20,37
E39923,10,4,1,misalign_-30,99999
E64217,19,6,3,misalign_30,99999
E64217,19,6,3,misalign_20,99999
E64217,19,6,3,misalign_10,83
E64217,19,6,3,misalign_0,50
E64217,19,6,3,misalign_-10,51
E64217,19,6,3,misalign_-20,99999
E64217,19,6,3,misalign_-30,99999
E64217,25,5,4,misalign_30,99999
E64217,25,5,4,misalign_20,33
E64217,25,5,4,misalign_10,10
E64217,25,5,4,misalign_0,11
E64217,25,5,4,misalign_-10,2
E64217,25,5,4,misalign_-20,99999
E64217,25,5,4,misalign_-30,99999
E64217,15,6,3,misalign_30,99999
E64217,15,6,3,misalign_20,99999
E64217,15,6,3,misalign_10,3
E64217,15,6,3,misalign_0,19
E64217,15,6,3,misalign_-10,83
E64217,15,6,3,misalign_-20,99999
E64217,15,6,3,misalign_-30,99999
E64217,1,1,3,misalign_30,99999
E64217,1,1,3,misalign_20,87
E64217,1,1,3,misalign_10,16
